RequestorODS,Month,RegistrationCount,RequestCount,IntegratedCount,SuppressedCount,SuccessRate
C83611,07,52,5,1,0,"0.2"
C83611,08,43,5,2,0,"0.4"
C83613,05,41,6,2,0,"0.3333333333333333"
C83613,06,28,4,3,0,"0.75"
C83613,07,32,8,6,0,"0.75"
C83613,08,35,7,4,0,"0.5714285714285714"
C83614,05,8,7,7,0,1
C83614,06,21,17,15,1,"0.9411764705882353"
C83614,07,14,11,11,0,1
C83614,08,16,12,11,1,1
C83617,05,29,20,19,0,"0.95"
C83617,06,63,42,42,0,1
C83617,07,50,30,30,0,1
C83617,08,39,23,20,1,"0.9130434782608695"
C83626,05,85,16,15,0,"0.9375"
C83626,06,65,9,9,0,1
C83626,07,94,9,8,0,"0.8888888888888888"
C83626,08,90,12,11,0,"0.9166666666666666"
C83631,05,18,3,1,0,"0.3333333333333333"
C83631,06,23,8,7,0,"0.875"
C83631,07,22,7,3,0,"0.42857142857142855"
C83631,08,37,10,8,0,"0.8"
C83634,05,35,5,3,0,"0.6"
C83634,06,34,,0,0,
C83634,07,35,4,1,0,"0.25"
C83634,08,32,7,1,0,"0.14285714285714285"
C83635,05,41,6,6,0,1
C83635,06,41,1,1,0,1
C83635,07,22,3,3,0,1
C83635,08,32,9,6,0,"0.6666666666666666"
C83637,05,26,4,4,0,1
C83637,06,25,2,2,0,1
C83637,07,20,1,1,0,1
C83637,08,40,3,2,0,"0.6666666666666666"
C83641,05,23,1,0,0,0
C83641,06,17,4,3,0,"0.75"
C83641,07,28,10,9,0,"0.9"
C83641,08,16,3,2,0,"0.6666666666666666"
C83643,05,17,2,1,0,"0.5"
C83643,06,17,4,3,0,"0.75"
C83643,07,21,2,1,0,"0.5"
C83643,08,15,1,0,0,0
C83649,05,33,18,17,0,"0.9444444444444444"
C83649,06,34,24,24,0,1
C83649,07,31,20,18,0,"0.9"
C83649,08,35,17,16,0,"0.9411764705882353"
C83650,05,22,4,3,0,"0.75"
C83650,06,36,5,1,0,"0.2"
C83650,07,33,7,5,0,"0.7142857142857143"
C83650,08,43,1,0,0,0
C83653,05,31,19,16,1,"0.8947368421052632"
C83653,06,33,22,18,0,"0.8181818181818182"
C83653,07,62,38,25,8,"0.868421052631579"
C83653,08,47,39,38,1,1
C84001,05,164,29,17,0,"0.5862068965517241"
C84001,06,202,44,27,0,"0.6136363636363636"
C84001,07,157,35,20,0,"0.5714285714285714"
C84001,08,155,26,18,0,"0.6923076923076923"
C84004,05,51,6,2,0,"0.3333333333333333"
C84004,06,40,12,4,0,"0.3333333333333333"
C84004,07,58,8,7,0,"0.875"
C84004,08,41,10,8,0,"0.8"
C84005,05,95,13,11,0,"0.8461538461538461"
C84005,06,96,9,8,0,"0.8888888888888888"
C84005,07,134,17,15,0,"0.8823529411764706"
C84005,08,109,20,18,0,"0.9"
C84008,05,39,20,16,2,"0.9"
C84008,06,27,21,17,1,"0.8571428571428571"
C84008,07,28,17,11,4,"0.8823529411764706"
C84008,08,48,44,39,3,"0.9545454545454546"
C84009,05,75,17,7,0,"0.4117647058823529"
C84009,06,72,9,9,0,1
C84009,07,51,4,2,0,"0.5"
C84009,08,21,1,1,0,1
C84010,05,78,15,11,0,"0.7333333333333333"
C84010,06,60,7,7,0,1
C84010,07,70,16,12,0,"0.75"
C84010,08,77,10,9,0,"0.9"
C84011,05,62,42,37,2,"0.9285714285714286"
C84011,06,109,83,71,10,"0.9759036144578314"
C84011,07,83,65,53,8,"0.9384615384615385"
C84011,08,68,47,38,6,"0.9361702127659575"
C84012,05,63,10,7,0,"0.7"
C84012,06,42,4,2,0,"0.5"
C84012,07,51,2,1,0,"0.5"
C84012,08,59,9,7,0,"0.7777777777777778"
C84013,05,81,17,12,0,"0.7058823529411765"
C84013,06,77,13,11,0,"0.8461538461538461"
C84013,07,63,8,8,0,1
C84013,08,76,13,8,0,"0.6153846153846154"
C84014,05,52,4,3,0,"0.75"
C84014,06,68,7,7,0,1
C84014,07,90,12,11,0,"0.9166666666666666"
C84014,08,60,6,4,0,"0.6666666666666666"
C84016,05,72,6,2,0,"0.3333333333333333"
C84016,06,37,3,2,0,"0.6666666666666666"
C84016,07,62,5,0,0,0
C84016,08,79,9,4,0,"0.4444444444444444"
C84017,05,152,22,10,0,"0.45454545454545453"
C84017,06,112,19,10,0,"0.5263157894736842"
C84017,07,161,32,24,0,"0.75"
C84017,08,161,36,18,0,"0.5"
C84018,05,140,20,19,0,"0.95"
C84018,06,118,34,27,0,"0.7941176470588235"
C84018,07,159,49,41,0,"0.8367346938775511"
C84018,08,104,21,19,0,"0.9047619047619048"
C84019,05,42,6,4,0,"0.6666666666666666"
C84019,06,43,8,7,0,"0.875"
C84019,07,55,9,3,0,"0.3333333333333333"
C84019,08,60,11,10,0,"0.9090909090909091"
C84020,05,59,3,2,0,"0.6666666666666666"
C84020,06,43,1,1,0,1
C84020,07,42,1,1,0,1
C84020,08,55,2,1,0,"0.5"
C84021,05,70,12,4,0,"0.3333333333333333"
C84021,06,72,13,11,0,"0.8461538461538461"
C84021,07,93,15,12,0,"0.8"
C84021,08,75,11,7,0,"0.6363636363636364"
C84023,05,168,95,62,28,"0.9473684210526315"
C84023,06,91,33,24,8,"0.9696969696969697"
C84023,07,165,31,23,8,1
C84023,08,172,54,44,9,"0.9814814814814815"
C84024,05,107,17,10,0,"0.5882352941176471"
C84024,06,131,20,6,0,"0.3"
C84024,07,120,11,6,0,"0.5454545454545454"
C84024,08,127,14,13,0,"0.9285714285714286"
C84025,05,43,6,2,0,"0.3333333333333333"
C84025,06,46,5,4,0,"0.8"
C84025,07,53,8,5,0,"0.625"
C84025,08,40,5,4,0,"0.8"
C84026,05,60,6,4,0,"0.6666666666666666"
C84026,06,69,11,8,0,"0.7272727272727273"
C84026,07,56,10,10,0,1
C84026,08,41,2,1,0,"0.5"
C84028,05,35,8,5,0,"0.625"
C84028,06,39,6,3,0,"0.5"
C84028,07,45,9,6,0,"0.6666666666666666"
C84028,08,60,16,15,0,"0.9375"
C84029,05,126,26,19,0,"0.7307692307692307"
C84029,06,137,12,12,0,1
C84029,07,125,14,12,0,"0.8571428571428571"
C84029,08,156,24,18,0,"0.75"
C84030,05,79,16,14,0,"0.875"
C84030,06,83,24,22,0,"0.9166666666666666"
C84030,07,118,27,21,0,"0.7777777777777778"
C84030,08,116,28,22,0,"0.7857142857142857"
C84031,05,17,1,1,0,1
C84031,06,15,3,3,0,1
C84031,07,15,5,5,0,1
C84031,08,9,,0,0,
C84032,05,66,15,14,0,"0.9333333333333333"
C84032,06,89,22,19,0,"0.8636363636363636"
C84032,07,107,20,20,0,1
C84032,08,70,5,3,0,"0.6"
C84033,05,67,13,5,0,"0.38461538461538464"
C84033,06,38,3,0,0,0
C84033,07,57,10,4,0,"0.4"
C84033,08,45,11,7,0,"0.6363636363636364"
C84034,05,42,3,2,0,"0.6666666666666666"
C84034,06,36,9,8,0,"0.8888888888888888"
C84034,07,89,13,6,0,"0.46153846153846156"
C84034,08,84,4,3,0,"0.75"
C84035,05,26,5,3,0,"0.6"
C84035,06,45,7,7,0,1
C84035,07,56,9,6,0,"0.6666666666666666"
C84035,08,63,17,16,0,"0.9411764705882353"
C84036,05,140,17,7,0,"0.4117647058823529"
C84036,06,111,10,5,0,"0.5"
C84036,07,112,15,9,0,"0.6"
C84036,08,117,8,3,0,"0.375"
C84037,05,91,16,15,0,"0.9375"
C84037,06,66,8,8,0,1
C84037,07,63,5,4,0,"0.8"
C84037,08,69,4,3,0,"0.75"
C84039,05,115,27,8,0,"0.2962962962962963"
C84039,06,101,33,18,0,"0.5454545454545454"
C84039,07,101,23,3,0,"0.13043478260869565"
C84039,08,121,42,5,0,"0.11904761904761904"
C84042,05,47,8,1,0,"0.125"
C84042,06,29,4,2,0,"0.5"
C84042,07,35,5,2,0,"0.4"
C84042,08,41,8,1,0,"0.125"
C84043,05,85,53,46,6,"0.9811320754716981"
C84043,06,114,75,59,9,"0.9066666666666666"
C84043,07,125,86,73,8,"0.9418604651162791"
C84043,08,138,102,85,7,"0.9019607843137255"
C84044,05,54,40,38,0,"0.95"
C84044,06,73,51,45,6,1
C84044,07,69,50,44,5,"0.98"
C84044,08,101,66,58,8,1
C84045,05,56,8,3,0,"0.375"
C84045,06,40,12,9,0,"0.75"
C84045,07,59,11,6,0,"0.5454545454545454"
C84045,08,71,12,6,0,"0.5"
C84046,05,41,7,4,0,"0.5714285714285714"
C84046,06,40,5,3,0,"0.6"
C84046,07,45,5,3,0,"0.6"
C84046,08,62,12,8,0,"0.6666666666666666"
C84047,05,63,39,37,0,"0.9487179487179487"
C84047,06,62,12,4,0,"0.3333333333333333"
C84047,07,44,7,0,0,0
C84047,08,82,8,0,0,0
C84048,05,47,7,6,0,"0.8571428571428571"
C84048,06,81,11,10,0,"0.9090909090909091"
C84048,07,56,11,7,0,"0.6363636363636364"
C84048,08,88,17,9,0,"0.5294117647058824"
C84049,05,68,14,0,0,0
C84049,06,47,8,2,0,"0.25"
C84049,07,89,19,1,0,"0.05263157894736842"
C84049,08,72,14,10,0,"0.7142857142857143"
C84051,05,118,22,11,0,"0.5"
C84051,06,80,9,8,0,"0.8888888888888888"
C84051,07,179,23,21,0,"0.9130434782608695"
C84051,08,140,17,6,0,"0.35294117647058826"
C84053,05,121,20,10,0,"0.5"
C84053,06,130,18,15,0,"0.8333333333333334"
C84053,07,136,22,14,0,"0.6363636363636364"
C84053,08,150,27,18,0,"0.6666666666666666"
C84055,05,111,11,1,0,"0.09090909090909091"
C84055,06,72,18,2,0,"0.1111111111111111"
C84055,07,90,19,5,0,"0.2631578947368421"
C84055,08,106,24,9,0,"0.375"
C84057,05,42,5,5,0,1
C84057,06,28,3,3,0,1
C84057,07,23,2,0,0,0
C84057,08,40,3,1,0,"0.3333333333333333"
C84059,05,109,8,7,0,"0.875"
C84059,06,115,16,14,0,"0.875"
C84059,07,156,14,12,0,"0.8571428571428571"
C84059,08,122,20,20,0,1
C84060,05,67,15,14,0,"0.9333333333333333"
C84060,06,79,11,11,0,1
C84060,07,49,5,5,0,1
C84060,08,82,12,5,0,"0.4166666666666667"
C84061,05,70,3,2,0,"0.6666666666666666"
C84061,06,53,6,6,0,1
C84061,07,60,6,3,0,"0.5"
C84061,08,63,12,5,0,"0.4166666666666667"
C84063,05,59,7,3,0,"0.42857142857142855"
C84063,06,39,6,3,0,"0.5"
C84063,07,60,15,9,0,"0.6"
C84063,08,54,14,1,0,"0.07142857142857142"
C84064,05,53,7,5,0,"0.7142857142857143"
C84064,06,118,12,10,0,"0.8333333333333334"
C84064,07,140,24,21,0,"0.875"
C84064,08,75,17,10,0,"0.5882352941176471"
C84065,05,42,11,7,0,"0.6363636363636364"
C84065,06,35,9,4,0,"0.4444444444444444"
C84065,07,32,8,7,0,"0.875"
C84065,08,35,9,7,0,"0.7777777777777778"
C84066,05,47,6,6,0,1
C84066,06,42,7,5,0,"0.7142857142857143"
C84066,07,50,9,8,0,"0.8888888888888888"
C84066,08,64,13,10,0,"0.7692307692307693"
C84067,05,33,6,0,0,0
C84067,06,28,2,2,0,1
C84067,07,59,10,8,0,"0.8"
C84067,08,44,11,11,0,1
C84069,05,75,11,0,0,0
C84069,06,45,4,0,0,0
C84069,07,82,3,0,0,0
C84069,08,50,5,0,0,0
C84072,05,26,2,2,0,1
C84072,06,128,72,67,0,"0.9305555555555556"
C84072,07,268,100,97,0,"0.97"
C84072,08,108,40,39,0,"0.975"
C84074,05,31,7,6,0,"0.8571428571428571"
C84074,06,31,5,5,0,1
C84074,07,52,3,3,0,1
C84074,08,36,2,1,0,"0.5"
C84076,05,22,2,1,0,"0.5"
C84076,06,21,3,3,0,1
C84076,07,14,2,0,0,0
C84076,08,27,5,4,0,"0.8"
C84077,05,71,13,12,0,"0.9230769230769231"
C84077,06,40,3,2,0,"0.6666666666666666"
C84077,07,73,13,12,0,"0.9230769230769231"
C84077,08,67,14,4,0,"0.2857142857142857"
C84078,05,102,11,3,0,"0.2727272727272727"
C84078,06,112,21,11,0,"0.5238095238095238"
C84078,07,133,48,26,0,"0.5416666666666666"
C84078,08,115,21,13,0,"0.6190476190476191"
C84080,05,85,53,48,2,"0.9433962264150944"
C84080,06,58,30,27,3,1
C84080,07,98,56,49,4,"0.9464285714285714"
C84080,08,68,38,32,4,"0.9473684210526315"
C84081,05,40,14,12,0,"0.8571428571428571"
C84081,06,43,6,5,0,"0.8333333333333334"
C84081,07,47,6,5,0,"0.8333333333333334"
C84081,08,34,4,2,0,"0.5"
C84084,05,50,2,2,0,1
C84084,06,51,5,5,0,1
C84084,07,45,9,6,0,"0.6666666666666666"
C84084,08,56,11,9,0,"0.8181818181818182"
C84085,05,108,68,57,7,"0.9411764705882353"
C84085,06,323,260,198,54,"0.9692307692307692"
C84085,07,264,201,161,37,"0.9850746268656716"
C84085,08,198,141,121,14,"0.9574468085106383"
C84086,05,89,24,12,0,"0.5"
C84086,06,98,34,20,0,"0.5882352941176471"
C84086,07,108,30,9,0,"0.3"
C84086,08,138,44,12,0,"0.2727272727272727"
C84087,05,29,14,12,0,"0.8571428571428571"
C84087,06,33,3,2,0,"0.6666666666666666"
C84087,07,48,7,6,0,"0.8571428571428571"
C84087,08,31,2,2,0,1
C84090,05,46,34,31,2,"0.9705882352941176"
C84090,06,52,26,23,2,"0.9615384615384616"
C84090,07,61,35,30,4,"0.9714285714285714"
C84090,08,50,26,24,2,1
C84091,05,75,12,11,0,"0.9166666666666666"
C84091,06,231,19,6,0,"0.3157894736842105"
C84091,07,131,15,7,0,"0.4666666666666667"
C84091,08,118,16,6,0,"0.375"
C84092,05,30,4,2,0,"0.5"
C84092,06,33,11,8,0,"0.7272727272727273"
C84092,07,25,9,8,0,"0.8888888888888888"
C84092,08,40,12,11,0,"0.9166666666666666"
C84094,05,118,28,13,0,"0.4642857142857143"
C84094,06,144,31,11,0,"0.3548387096774194"
C84094,07,120,19,13,0,"0.6842105263157895"
C84094,08,143,45,20,0,"0.4444444444444444"
C84095,05,52,5,3,0,"0.6"
C84095,06,45,4,2,0,"0.5"
C84095,07,50,7,6,0,"0.8571428571428571"
C84095,08,34,10,6,0,"0.6"
C84096,05,7,,0,0,
C84096,06,9,1,0,0,0
C84096,07,9,1,0,0,0
C84096,08,7,,0,0,
C84101,05,29,5,1,0,"0.2"
C84101,06,37,6,0,0,0
C84101,07,29,2,1,0,"0.5"
C84101,08,20,6,2,0,"0.3333333333333333"
C84103,05,34,9,9,0,1
C84103,06,37,9,7,0,"0.7777777777777778"
C84103,07,49,12,11,0,"0.9166666666666666"
C84103,08,19,3,3,0,1
C84104,05,72,20,12,0,"0.6"
C84104,06,57,5,5,0,1
C84104,07,71,14,13,0,"0.9285714285714286"
C84104,08,48,4,2,0,"0.5"
C84105,05,26,8,4,2,"0.75"
C84105,06,42,21,19,1,"0.9523809523809523"
C84105,07,54,26,23,1,"0.9230769230769231"
C84105,08,32,18,16,1,"0.9444444444444444"
C84106,05,20,2,1,0,"0.5"
C84106,06,19,1,1,0,1
C84106,07,10,1,0,0,0
C84106,08,14,2,0,0,0
C84107,05,47,14,11,1,"0.8571428571428571"
C84107,06,34,21,19,1,"0.9523809523809523"
C84107,07,24,18,14,3,"0.9444444444444444"
C84107,08,30,18,15,2,"0.9444444444444444"
C84112,05,15,4,1,0,"0.25"
C84112,06,23,12,10,0,"0.8333333333333334"
C84112,07,24,6,3,0,"0.5"
C84112,08,22,6,5,0,"0.8333333333333334"
C84113,05,32,8,6,0,"0.75"
C84113,06,36,4,3,0,"0.75"
C84113,07,59,15,14,0,"0.9333333333333333"
C84113,08,31,3,3,0,1
C84114,05,49,6,6,0,1
C84114,06,55,6,4,0,"0.6666666666666666"
C84114,07,74,9,9,0,1
C84114,08,39,3,3,0,1
C84115,05,70,9,2,0,"0.2222222222222222"
C84115,06,108,44,16,0,"0.36363636363636365"
C84115,07,84,41,32,0,"0.7804878048780488"
C84115,08,83,18,8,0,"0.4444444444444444"
C84116,05,116,76,70,4,"0.9736842105263158"
C84116,06,152,124,106,3,"0.8790322580645161"
C84116,07,136,99,94,2,"0.9696969696969697"
C84116,08,80,51,45,5,"0.9803921568627451"
C84117,05,169,96,82,13,"0.9895833333333334"
C84117,06,89,43,37,5,"0.9767441860465116"
C84117,07,95,33,28,3,"0.9393939393939394"
C84117,08,106,50,42,8,1
C84120,05,103,72,62,7,"0.9583333333333334"
C84120,06,97,63,52,8,"0.9523809523809523"
C84120,07,120,89,75,7,"0.9213483146067416"
C84120,08,130,24,8,0,"0.3333333333333333"
C84122,05,46,8,5,0,"0.625"
C84122,06,60,5,2,0,"0.4"
C84122,07,81,24,22,0,"0.9166666666666666"
C84122,08,79,26,19,0,"0.7307692307692307"
C84123,05,29,2,2,0,1
C84123,06,28,2,2,0,1
C84123,07,25,2,2,0,1
C84123,08,15,1,1,0,1
C84124,05,22,,0,0,
C84127,05,21,3,0,0,0
C84127,06,15,3,0,0,0
C84127,07,23,2,0,0,0
C84127,08,23,,0,0,
C84129,05,48,10,3,0,"0.3"
C84129,06,51,6,4,0,"0.6666666666666666"
C84129,07,50,11,11,0,1
C84129,08,75,15,10,0,"0.6666666666666666"
C84131,05,56,7,1,0,"0.14285714285714285"
C84131,06,48,14,7,0,"0.5"
C84131,07,34,4,3,0,"0.75"
C84131,08,37,7,5,0,"0.7142857142857143"
C84133,05,32,5,0,0,0
C84133,06,19,6,2,0,"0.3333333333333333"
C84133,07,40,7,4,0,"0.5714285714285714"
C84133,08,31,9,3,0,"0.3333333333333333"
C84135,05,40,1,1,0,1
C84135,06,30,5,3,0,"0.6"
C84135,07,25,5,3,0,"0.6"
C84135,08,16,,0,0,
C84136,05,49,24,10,0,"0.4166666666666667"
C84136,06,65,36,23,2,"0.6944444444444444"
C84136,07,83,52,13,0,"0.25"
C84136,08,88,59,0,0,0
C84138,05,16,5,0,0,0
C84138,06,10,,0,0,
C84138,07,13,2,0,0,0
C84138,08,8,1,0,0,0
C84140,05,14,2,2,0,1
C84140,06,25,,0,0,
C84140,07,21,1,1,0,1
C84140,08,12,1,0,0,0
C84142,05,29,4,3,0,"0.75"
C84142,06,20,2,0,0,0
C84142,07,47,9,5,0,"0.5555555555555556"
C84142,08,26,1,1,0,1
C84144,05,64,11,7,0,"0.6363636363636364"
C84144,06,34,9,6,0,"0.6666666666666666"
C84144,07,51,7,3,0,"0.42857142857142855"
C84144,08,56,10,7,0,"0.7"
C84150,05,21,1,1,0,1
C84150,06,31,10,6,0,"0.6"
C84150,07,30,11,11,0,1
C84150,08,16,3,3,0,1
C84151,05,23,4,0,0,0
C84151,06,42,5,0,0,0
C84151,07,41,9,0,0,0
C84151,08,42,4,0,0,0
C84602,05,12,9,2,7,1
C84602,06,5,2,0,2,1
C84605,05,84,15,8,0,"0.5333333333333333"
C84605,06,76,15,9,0,"0.6"
C84605,07,113,32,22,0,"0.6875"
C84605,08,111,35,27,0,"0.7714285714285715"
C84613,05,22,7,4,0,"0.5714285714285714"
C84613,06,14,6,4,0,"0.6666666666666666"
C84613,07,9,5,5,0,1
C84613,08,9,1,1,0,1
C84619,05,37,8,6,0,"0.75"
C84619,06,62,42,26,0,"0.6190476190476191"
C84619,07,78,22,12,0,"0.5454545454545454"
C84619,08,76,19,17,0,"0.8947368421052632"
C84621,05,44,11,10,0,"0.9090909090909091"
C84621,06,37,4,4,0,1
C84621,07,45,12,9,0,"0.75"
C84621,08,55,20,19,0,"0.95"
C84624,05,32,4,3,0,"0.75"
C84624,06,38,9,8,0,"0.8888888888888888"
C84624,07,27,4,3,0,"0.75"
C84624,08,20,1,1,0,1
C84628,05,78,43,37,2,"0.9069767441860465"
C84628,06,123,82,78,1,"0.9634146341463414"
C84628,07,162,109,99,5,"0.9541284403669725"
C84628,08,141,79,74,3,"0.9746835443037974"
C84629,05,25,5,0,0,0
C84629,06,20,,0,0,
C84629,07,28,4,0,0,0
C84629,08,42,12,0,0,0
C84637,05,51,3,3,0,1
C84637,06,46,7,7,0,1
C84637,07,49,4,1,0,"0.25"
C84637,08,49,4,3,0,"0.75"
C84646,05,45,13,11,0,"0.8461538461538461"
C84646,06,31,7,5,0,"0.7142857142857143"
C84646,07,41,9,8,0,"0.8888888888888888"
C84646,08,29,5,1,0,"0.2"
C84647,05,8,4,4,0,1
C84647,06,24,6,6,0,1
C84647,07,42,3,2,0,"0.6666666666666666"
C84647,08,21,5,5,0,1
C84650,05,9,5,1,0,"0.2"
C84650,06,57,7,7,0,1
C84650,07,1,1,0,0,0
C84654,05,46,6,3,0,"0.5"
C84654,06,33,3,3,0,1
C84654,07,34,5,2,0,"0.4"
C84654,08,38,9,8,0,"0.8888888888888888"
C84656,05,14,,0,0,
C84656,06,23,3,1,0,"0.3333333333333333"
C84656,07,35,3,2,0,"0.6666666666666666"
C84656,08,30,7,2,0,"0.2857142857142857"
C84658,05,29,,0,0,
C84658,06,52,4,3,0,"0.75"
C84658,07,25,2,2,0,1
C84658,08,35,6,2,0,"0.3333333333333333"
C84660,05,22,8,8,0,1
C84660,06,37,7,4,0,"0.5714285714285714"
C84660,07,38,8,7,0,"0.875"
C84660,08,34,3,3,0,1
C84664,05,58,18,17,0,"0.9444444444444444"
C84664,06,109,73,65,0,"0.8904109589041096"
C84664,07,122,66,65,0,"0.9848484848484849"
C84664,08,112,57,56,0,"0.9824561403508771"
C84667,05,35,6,2,0,"0.3333333333333333"
C84667,06,44,6,5,0,"0.8333333333333334"
C84667,07,49,7,4,0,"0.5714285714285714"
C84667,08,57,9,7,0,"0.7777777777777778"
C84676,05,54,5,4,0,"0.8"
C84676,06,57,11,11,0,1
C84676,07,74,8,8,0,1
C84676,08,66,11,10,0,"0.9090909090909091"
C84679,05,35,1,1,0,1
C84679,06,19,,0,0,
C84679,07,43,1,0,0,0
C84679,08,25,,0,0,
C84680,05,22,3,2,0,"0.6666666666666666"
C84680,06,1269,8,5,0,"0.625"
C84680,07,302,14,11,0,"0.7857142857142857"
C84680,08,113,4,3,0,"0.75"
C84682,05,67,20,12,0,"0.6"
C84682,06,108,95,4,0,"0.042105263157894736"
C84682,07,51,30,18,0,"0.6"
C84682,08,24,8,3,0,"0.375"
C84683,05,139,21,15,0,"0.7142857142857143"
C84683,06,98,23,19,0,"0.8260869565217391"
C84683,07,139,41,29,0,"0.7073170731707317"
C84683,08,118,24,19,0,"0.7916666666666666"
C84691,05,100,10,5,0,"0.5"
C84691,06,78,14,2,0,"0.14285714285714285"
C84691,07,99,15,12,0,"0.8"
C84691,08,91,13,5,0,"0.38461538461538464"
C84692,05,17,13,10,3,1
C84692,06,16,15,13,2,1
C84692,07,10,6,4,2,1
C84692,08,10,10,9,1,1
C84693,05,13,7,6,0,"0.8571428571428571"
C84693,06,29,17,16,0,"0.9411764705882353"
C84693,07,43,29,28,0,"0.9655172413793104"
C84693,08,19,12,12,0,1
C84694,05,33,11,7,0,"0.6363636363636364"
C84694,06,126,7,6,0,"0.8571428571428571"
C84694,07,69,3,2,0,"0.6666666666666666"
C84694,08,50,11,4,0,"0.36363636363636365"
C84695,05,28,2,2,0,1
C84695,06,14,4,4,0,1
C84695,07,29,5,3,0,"0.6"
C84695,08,21,5,2,0,"0.4"
C84696,05,25,11,6,0,"0.5454545454545454"
C84696,06,24,9,3,0,"0.3333333333333333"
C84696,07,37,7,6,0,"0.8571428571428571"
C84696,08,47,9,5,0,"0.5555555555555556"
C84698,05,72,12,11,0,"0.9166666666666666"
C84698,06,9,,0,0,
C84703,05,61,10,2,0,"0.2"
C84703,06,30,7,3,0,"0.42857142857142855"
C84703,07,47,21,5,0,"0.23809523809523808"
C84703,08,89,26,11,0,"0.4230769230769231"
C84704,05,52,8,5,0,"0.625"
C84704,06,167,2,2,0,1
C84704,07,61,7,3,0,"0.42857142857142855"
C84704,08,66,13,9,0,"0.6923076923076923"
C84705,05,67,11,5,0,"0.45454545454545453"
C84705,06,43,15,15,0,1
C84705,07,45,13,12,0,"0.9230769230769231"
C84705,08,91,14,12,0,"0.8571428571428571"
C84709,05,46,6,0,0,0
C84709,06,66,5,0,0,0
C84709,07,52,10,3,0,"0.3"
C84709,08,67,22,10,0,"0.45454545454545453"
C84710,05,22,1,1,0,1
C84710,06,20,1,0,0,0
C84710,07,24,3,3,0,1
C84710,08,17,3,3,0,1
C84714,05,20,8,7,1,1
C84714,06,6,3,3,0,1
C84714,07,2,,0,0,
C84714,08,3,1,1,0,1
C84717,05,21,,0,0,
C84717,06,16,2,2,0,1
C84717,07,25,3,0,0,0
C84717,08,25,2,0,0,0
C85001,05,31,9,8,0,"0.8888888888888888"
C85001,06,18,3,3,0,1
C85001,07,17,8,7,0,"0.875"
C85001,08,15,,0,0,
C85003,05,67,32,27,0,"0.84375"
C85003,06,90,25,24,0,"0.96"
C85003,07,66,24,24,0,1
C85003,08,77,36,35,0,"0.9722222222222222"
C85004,05,61,41,36,5,1
C85004,06,52,31,26,3,"0.9354838709677419"
C85004,07,72,45,40,2,"0.9333333333333333"
C85004,08,67,42,37,2,"0.9285714285714286"
C85005,05,51,16,1,0,"0.0625"
C85005,06,43,10,4,0,"0.4"
C85005,07,33,9,6,0,"0.6666666666666666"
C85005,08,27,7,5,0,"0.7142857142857143"
C85006,05,29,19,15,3,"0.9473684210526315"
C85006,06,55,33,30,3,1
C85006,07,44,28,25,3,1
C85006,08,30,18,16,2,1
C85007,05,48,33,29,2,"0.9393939393939394"
C85007,06,43,25,21,3,"0.96"
C85007,07,46,27,23,3,"0.9629629629629629"
C85007,08,88,58,54,2,"0.9655172413793104"
C85008,05,47,30,25,5,1
C85008,06,60,41,36,1,"0.9024390243902439"
C85008,07,40,22,19,2,"0.9545454545454546"
C85008,08,67,50,40,4,"0.88"
C85009,05,54,6,4,0,"0.6666666666666666"
C85009,06,59,13,11,0,"0.8461538461538461"
C85009,07,85,16,14,0,"0.875"
C85009,08,67,18,14,0,"0.7777777777777778"
C85010,05,78,34,27,0,"0.7941176470588235"
C85010,06,83,27,25,0,"0.9259259259259259"
C85010,07,75,22,19,0,"0.8636363636363636"
C85010,08,90,30,28,0,"0.9333333333333333"
C85013,05,56,26,23,0,"0.8846153846153846"
C85013,06,76,29,28,0,"0.9655172413793104"
C85013,07,73,17,17,0,1
C85013,08,61,18,18,0,1
C85014,05,44,30,21,2,"0.7666666666666667"
C85014,06,55,35,29,3,"0.9142857142857143"
C85014,07,68,44,41,2,"0.9772727272727273"
C85014,08,68,41,38,1,"0.9512195121951219"
C85016,05,58,35,28,6,"0.9714285714285714"
C85016,06,59,39,34,4,"0.9743589743589743"
C85016,07,62,42,32,4,"0.8571428571428571"
C85016,08,63,45,34,5,"0.8666666666666667"
C85017,05,119,41,15,0,"0.36585365853658536"
C85017,06,103,53,36,0,"0.6792452830188679"
C85017,07,90,38,20,0,"0.5263157894736842"
C85017,08,78,24,21,0,"0.875"
C85018,05,45,28,21,4,"0.8928571428571429"
C85018,06,21,9,9,0,1
C85018,07,35,23,20,3,1
C85018,08,40,30,26,2,"0.9333333333333333"
C85019,05,45,27,24,3,1
C85019,06,42,32,28,1,"0.90625"
C85019,07,47,30,27,1,"0.9333333333333333"
C85019,08,44,30,30,0,1
C85020,05,47,31,24,6,"0.967741935483871"
C85020,06,64,44,42,2,1
C85020,07,96,72,55,10,"0.9027777777777778"
C85020,08,73,48,39,4,"0.8958333333333334"
C85022,05,81,58,47,7,"0.9310344827586207"
C85022,06,66,49,41,6,"0.9591836734693877"
C85022,07,96,77,64,7,"0.922077922077922"
C85022,08,81,58,47,5,"0.896551724137931"
C85023,05,52,14,11,0,"0.7857142857142857"
C85023,06,58,18,16,0,"0.8888888888888888"
C85023,07,59,19,17,0,"0.8947368421052632"
C85023,08,35,10,9,0,"0.9"
C85026,05,9,6,5,1,1
